Display Name,Time,Op Gas Rate,Op Water Rate,Entity Name,API Number
34-31,08/01/1997 12:00:00 AM,1099.0,0.0,KENAI UNIT,50133100970000
34-31,09/01/1997 12:00:00 AM,1061.1,3.8,KENAI UNIT,50133100970000
34-31,10/01/1997 12:00:00 AM,1050.9,0.0,KENAI UNIT,50133100970000
34-31,11/01/1997 12:00:00 AM,1135.7,0.7,KENAI UNIT,50133100970000
34-31,12/01/1997 12:00:00 AM,1206.4,0.0,KENAI UNIT,50133100970000
34-31,01/01/1998 12:00:00 AM,1086.5,0.0,KENAI UNIT,50133100970000
34-31,02/01/1998 12:00:00 AM,1091.5,0.1,KENAI UNIT,50133100970000
34-31,03/01/1998 12:00:00 AM,1155.5,0.4,KENAI UNIT,50133100970000
34-31,04/01/1998 12:00:00 AM,1092.8,1.7,KENAI UNIT,50133100970000
34-31,05/01/1998 12:00:00 AM,1099.0,0.0,KENAI UNIT,50133100970000
34-31,06/01/1998 12:00:00 AM,1093.0,0.0,KENAI UNIT,50133100970000
34-31,07/01/1998 12:00:00 AM,1139.0,0.0,KENAI UNIT,50133100970000
34-31,08/01/1998 12:00:00 AM,1433.3,0.0,KENAI UNIT,50133100970000
34-31,09/01/1998 12:00:00 AM,779.5,0.0,KENAI UNIT,50133100970000
34-31,10/01/1998 12:00:00 AM,153.0,0.0,KENAI UNIT,50133100970000
34-31,11/01/1998 12:00:00 AM,1117.0,0.0,KENAI UNIT,50133100970000
34-31,12/01/1998 12:00:00 AM,1387.9,0.2,KENAI UNIT,50133100970000
34-31,01/01/1999 12:00:00 AM,1170.1,0.0,KENAI UNIT,50133100970000
34-31,02/01/1999 12:00:00 AM,1165.8,0.0,KENAI UNIT,50133100970000
34-31,03/01/1999 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,04/01/1999 12:00:00 AM,842.0,0.0,KENAI UNIT,50133100970000
34-31,05/01/1999 12:00:00 AM,717.0,0.0,KENAI UNIT,50133100970000
34-31,06/01/1999 12:00:00 AM,859.0,0.0,KENAI UNIT,50133100970000
34-31,07/01/1999 12:00:00 AM,986.6,1.8,KENAI UNIT,50133100970000
34-31,08/01/1999 12:00:00 AM,116.0,0.0,KENAI UNIT,50133100970000
34-31,09/01/1999 12:00:00 AM,752.4,0.0,KENAI UNIT,50133100970000
34-31,10/01/1999 12:00:00 AM,760.1,0.3,KENAI UNIT,50133100970000
34-31,11/01/1999 12:00:00 AM,799.1,0.4,KENAI UNIT,50133100970000
34-31,12/01/1999 12:00:00 AM,1102.9,0.4,KENAI UNIT,50133100970000
34-31,01/01/2000 12:00:00 AM,1188.8,0.5,KENAI UNIT,50133100970000
34-31,02/01/2000 12:00:00 AM,875.3,0.0,KENAI UNIT,50133100970000
34-31,03/01/2000 12:00:00 AM,996.6,0.0,KENAI UNIT,50133100970000
34-31,04/01/2000 12:00:00 AM,976.6,0.2,KENAI UNIT,50133100970000
34-31,05/01/2000 12:00:00 AM,990.8,0.1,KENAI UNIT,50133100970000
34-31,06/01/2000 12:00:00 AM,680.9,0.5,KENAI UNIT,50133100970000
34-31,07/01/2000 12:00:00 AM,303.8,0.3,KENAI UNIT,50133100970000
34-31,08/01/2000 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,09/01/2000 12:00:00 AM,797.0,0.3,KENAI UNIT,50133100970000
34-31,10/01/2000 12:00:00 AM,1128.6,0.0,KENAI UNIT,50133100970000
34-31,11/01/2000 12:00:00 AM,1125.6,0.1,KENAI UNIT,50133100970000
34-31,12/01/2000 12:00:00 AM,1197.5,0.2,KENAI UNIT,50133100970000
34-31,01/01/2001 12:00:00 AM,946.5,0.3,KENAI UNIT,50133100970000
34-31,02/01/2001 12:00:00 AM,1070.5,0.2,KENAI UNIT,50133100970000
34-31,03/01/2001 12:00:00 AM,1103.4,0.6,KENAI UNIT,50133100970000
34-31,04/01/2001 12:00:00 AM,1079.4,0.5,KENAI UNIT,50133100970000
34-31,05/01/2001 12:00:00 AM,1248.9,0.9,KENAI UNIT,50133100970000
34-31,06/01/2001 12:00:00 AM,1193.4,0.9,KENAI UNIT,50133100970000
34-31,07/01/2001 12:00:00 AM,1083.2,1.2,KENAI UNIT,50133100970000
34-31,08/01/2001 12:00:00 AM,1052.8,1.3,KENAI UNIT,50133100970000
34-31,09/01/2001 12:00:00 AM,1034.8,0.9,KENAI UNIT,50133100970000
34-31,10/01/2001 12:00:00 AM,1042.0,0.0,KENAI UNIT,50133100970000
34-31,11/01/2001 12:00:00 AM,999.2,0.3,KENAI UNIT,50133100970000
34-31,12/01/2001 12:00:00 AM,873.1,0.5,KENAI UNIT,50133100970000
34-31,01/01/2002 12:00:00 AM,941.3,0.3,KENAI UNIT,50133100970000
34-31,02/01/2002 12:00:00 AM,996.9,0.6,KENAI UNIT,50133100970000
34-31,03/01/2002 12:00:00 AM,952.7,0.7,KENAI UNIT,50133100970000
34-31,04/01/2002 12:00:00 AM,933.8,0.3,KENAI UNIT,50133100970000
34-31,05/01/2002 12:00:00 AM,921.4,0.5,KENAI UNIT,50133100970000
34-31,06/01/2002 12:00:00 AM,963.3,0.2,KENAI UNIT,50133100970000
34-31,07/01/2002 12:00:00 AM,950.5,0.8,KENAI UNIT,50133100970000
34-31,08/01/2002 12:00:00 AM,988.7,0.7,KENAI UNIT,50133100970000
34-31,09/01/2002 12:00:00 AM,1088.8,0.2,KENAI UNIT,50133100970000
34-31,10/01/2002 12:00:00 AM,1000.7,0.9,KENAI UNIT,50133100970000
34-31,11/01/2002 12:00:00 AM,1349.2,1.4,KENAI UNIT,50133100970000
34-31,12/01/2002 12:00:00 AM,823.9,0.6,KENAI UNIT,50133100970000
34-31,01/01/2003 12:00:00 AM,879.8,0.6,KENAI UNIT,50133100970000
34-31,02/01/2003 12:00:00 AM,786.8,0.2,KENAI UNIT,50133100970000
34-31,03/01/2003 12:00:00 AM,724.0,0.1,KENAI UNIT,50133100970000
34-31,04/01/2003 12:00:00 AM,494.1,0.4,KENAI UNIT,50133100970000
34-31,05/01/2003 12:00:00 AM,440.9,0.4,KENAI UNIT,50133100970000
34-31,06/01/2003 12:00:00 AM,363.2,0.4,KENAI UNIT,50133100970000
34-31,07/01/2003 12:00:00 AM,329.9,0.4,KENAI UNIT,50133100970000
34-31,08/01/2003 12:00:00 AM,289.1,0.4,KENAI UNIT,50133100970000
34-31,09/01/2003 12:00:00 AM,281.1,0.2,KENAI UNIT,50133100970000
34-31,10/01/2003 12:00:00 AM,267.0,0.2,KENAI UNIT,50133100970000
34-31,11/01/2003 12:00:00 AM,270.6,0.1,KENAI UNIT,50133100970000
34-31,12/01/2003 12:00:00 AM,281.2,0.1,KENAI UNIT,50133100970000
34-31,01/01/2004 12:00:00 AM,361.1,0.1,KENAI UNIT,50133100970000
34-31,02/01/2004 12:00:00 AM,716.7,0.2,KENAI UNIT,50133100970000
34-31,03/01/2004 12:00:00 AM,556.0,0.0,KENAI UNIT,50133100970000
34-31,04/01/2004 12:00:00 AM,377.3,0.0,KENAI UNIT,50133100970000
34-31,05/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,06/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,07/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,08/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,09/01/2004 12:00:00 AM,321.0,0.0,KENAI UNIT,50133100970000
34-31,10/01/2004 12:00:00 AM,238.6,0.2,KENAI UNIT,50133100970000
34-31,11/01/2004 12:00:00 AM,178.1,0.1,KENAI UNIT,50133100970000
34-31,12/01/2004 12:00:00 AM,222.6,0.1,KENAI UNIT,50133100970000
34-31,01/01/2005 12:00:00 AM,164.3,0.1,KENAI UNIT,50133100970000
34-31,02/01/2005 12:00:00 AM,144.8,0.2,KENAI UNIT,50133100970000
34-31,03/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,04/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,05/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,06/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,07/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,08/01/2005 12:00:00 AM,261.0,,KENAI UNIT,50133100970000
34-31,09/01/2005 12:00:00 AM,224.6,,KENAI UNIT,50133100970000
34-31,10/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,11/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,12/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100970000
34-31,01/01/2006 12:00:00 AM,,,KENAI UNIT,50133100970000
34-31,01/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,02/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,03/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,04/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,05/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,06/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,07/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,08/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,09/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,10/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,11/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133100970000
34-31,12/01/2016 12:00:00 AM,157.0,,KENAI UNIT,50133100970000
31-07X,03/01/2001 12:00:00 AM,807.0,3.0,KENAI UNIT,50133204950000
31-07X,04/01/2001 12:00:00 AM,2482.8,4.4,KENAI UNIT,50133204950000
31-07X,05/01/2001 12:00:00 AM,4320.8,2.6,KENAI UNIT,50133204950000
31-07X,06/01/2001 12:00:00 AM,3293.9,4.9,KENAI UNIT,50133204950000
31-07X,07/01/2001 12:00:00 AM,3458.4,3.9,KENAI UNIT,50133204950000
31-07X,08/01/2001 12:00:00 AM,7378.7,4.3,KENAI UNIT,50133204950000
31-07X,09/01/2001 12:00:00 AM,6994.1,5.2,KENAI UNIT,50133204950000
31-07X,10/01/2001 12:00:00 AM,9490.5,0.1,KENAI UNIT,50133204950000
31-07X,11/01/2001 12:00:00 AM,10090.7,7.5,KENAI UNIT,50133204950000
31-07X,12/01/2001 12:00:00 AM,11395.7,7.2,KENAI UNIT,50133204950000
31-07X,01/01/2002 12:00:00 AM,13467.5,8.2,KENAI UNIT,50133204950000
31-07X,02/01/2002 12:00:00 AM,8524.5,11.0,KENAI UNIT,50133204950000
31-07X,03/01/2002 12:00:00 AM,7970.5,11.3,KENAI UNIT,50133204950000
31-07X,04/01/2002 12:00:00 AM,6654.0,5.0,KENAI UNIT,50133204950000
31-07X,05/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,06/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,07/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,08/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,09/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,10/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,11/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,12/01/2002 12:00:00 AM,8240.7,7.6,KENAI UNIT,50133204950000
31-07X,01/01/2003 12:00:00 AM,10134.1,17.5,KENAI UNIT,50133204950000
31-07X,02/01/2003 12:00:00 AM,8731.1,1.6,KENAI UNIT,50133204950000
31-07X,03/01/2003 12:00:00 AM,7954.8,1.7,KENAI UNIT,50133204950000
31-07X,04/01/2003 12:00:00 AM,5444.8,5.8,KENAI UNIT,50133204950000
31-07X,05/01/2003 12:00:00 AM,1049.9,1.3,KENAI UNIT,50133204950000
31-07X,06/01/2003 12:00:00 AM,5477.4,6.7,KENAI UNIT,50133204950000
31-07X,07/01/2003 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,08/01/2003 12:00:00 AM,3985.3,7.0,KENAI UNIT,50133204950000
31-07X,09/01/2003 12:00:00 AM,2023.0,2.0,KENAI UNIT,50133204950000
31-07X,10/01/2003 12:00:00 AM,7163.0,6.0,KENAI UNIT,50133204950000
31-07X,11/01/2003 12:00:00 AM,,,KENAI UNIT,50133204950000
31-07X,01/01/2004 12:00:00 AM,6280.0,1.7,KENAI UNIT,50133204950000
31-07X,02/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,03/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,04/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,05/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,06/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,07/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,08/01/2004 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,09/01/2004 12:00:00 AM,7092.4,4.7,KENAI UNIT,50133204950000
31-07X,10/01/2004 12:00:00 AM,6533.0,6.0,KENAI UNIT,50133204950000
31-07X,11/01/2004 12:00:00 AM,5474.5,4.5,KENAI UNIT,50133204950000
31-07X,12/01/2004 12:00:00 AM,7329.7,6.2,KENAI UNIT,50133204950000
31-07X,01/01/2005 12:00:00 AM,3429.8,2.8,KENAI UNIT,50133204950000
31-07X,02/01/2005 12:00:00 AM,1509.0,2.0,KENAI UNIT,50133204950000
31-07X,03/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,04/01/2005 12:00:00 AM,1774.5,2.5,KENAI UNIT,50133204950000
31-07X,05/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,06/01/2005 12:00:00 AM,2861.0,4.0,KENAI UNIT,50133204950000
31-07X,07/01/2005 12:00:00 AM,7053.0,0.0,KENAI UNIT,50133204950000
31-07X,08/01/2005 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,09/01/2005 12:00:00 AM,7011.1,0.0,KENAI UNIT,50133204950000
31-07X,10/01/2005 12:00:00 AM,6243.3,0.0,KENAI UNIT,50133204950000
31-07X,11/01/2005 12:00:00 AM,5809.9,0.0,KENAI UNIT,50133204950000
31-07X,12/01/2005 12:00:00 AM,4414.6,0.0,KENAI UNIT,50133204950000
31-07X,01/01/2006 12:00:00 AM,3111.4,0.0,KENAI UNIT,50133204950000
31-07X,02/01/2006 12:00:00 AM,2880.5,0.1,KENAI UNIT,50133204950000
31-07X,03/01/2006 12:00:00 AM,3549.1,0.1,KENAI UNIT,50133204950000
31-07X,04/01/2006 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,05/01/2006 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,06/01/2006 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,07/01/2006 12:00:00 AM,700.0,1.0,KENAI UNIT,50133204950000
31-07X,08/01/2006 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,09/01/2006 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,10/01/2006 12:00:00 AM,150.4,0.1,KENAI UNIT,50133204950000
31-07X,11/01/2006 12:00:00 AM,5170.2,6.0,KENAI UNIT,50133204950000
31-07X,12/01/2006 12:00:00 AM,4937.5,4.3,KENAI UNIT,50133204950000
31-07X,01/01/2007 12:00:00 AM,4244.8,3.8,KENAI UNIT,50133204950000
31-07X,02/01/2007 12:00:00 AM,4099.9,,KENAI UNIT,50133204950000
31-07X,03/01/2007 12:00:00 AM,4003.4,,KENAI UNIT,50133204950000
31-07X,04/01/2007 12:00:00 AM,2901.0,,KENAI UNIT,50133204950000
31-07X,05/01/2007 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2007 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2007 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2007 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2007 12:00:00 AM,4430.9,,KENAI UNIT,50133204950000
31-07X,10/01/2007 12:00:00 AM,711.0,,KENAI UNIT,50133204950000
31-07X,11/01/2007 12:00:00 AM,3284.3,,KENAI UNIT,50133204950000
31-07X,12/01/2007 12:00:00 AM,3477.2,,KENAI UNIT,50133204950000
31-07X,01/01/2008 12:00:00 AM,3527.7,,KENAI UNIT,50133204950000
31-07X,02/01/2008 12:00:00 AM,2951.4,,KENAI UNIT,50133204950000
31-07X,03/01/2008 12:00:00 AM,2047.3,,KENAI UNIT,50133204950000
31-07X,04/01/2008 12:00:00 AM,625.7,,KENAI UNIT,50133204950000
31-07X,05/01/2008 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2008 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2008 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2008 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2008 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,10/01/2008 12:00:00 AM,3411.6,,KENAI UNIT,50133204950000
31-07X,11/01/2008 12:00:00 AM,3195.7,,KENAI UNIT,50133204950000
31-07X,12/01/2008 12:00:00 AM,3378.3,,KENAI UNIT,50133204950000
31-07X,01/01/2009 12:00:00 AM,2848.0,,KENAI UNIT,50133204950000
31-07X,02/01/2009 12:00:00 AM,,,KENAI UNIT,50133204950000
31-07X,01/01/2010 12:00:00 AM,2841.0,,KENAI UNIT,50133204950000
31-07X,02/01/2010 12:00:00 AM,2121.4,,KENAI UNIT,50133204950000
31-07X,03/01/2010 12:00:00 AM,994.0,,KENAI UNIT,50133204950000
31-07X,04/01/2010 12:00:00 AM,4831.8,,KENAI UNIT,50133204950000
31-07X,05/01/2010 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2010 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2010 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2010 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2010 12:00:00 AM,958.8,,KENAI UNIT,50133204950000
31-07X,10/01/2010 12:00:00 AM,2786.9,,KENAI UNIT,50133204950000
31-07X,11/01/2010 12:00:00 AM,3326.9,,KENAI UNIT,50133204950000
31-07X,12/01/2010 12:00:00 AM,3439.9,,KENAI UNIT,50133204950000
31-07X,01/01/2011 12:00:00 AM,3139.9,,KENAI UNIT,50133204950000
31-07X,02/01/2011 12:00:00 AM,3102.5,,KENAI UNIT,50133204950000
31-07X,03/01/2011 12:00:00 AM,2422.3,,KENAI UNIT,50133204950000
31-07X,04/01/2011 12:00:00 AM,3040.0,,KENAI UNIT,50133204950000
31-07X,05/01/2011 12:00:00 AM,1050.0,,KENAI UNIT,50133204950000
31-07X,06/01/2011 12:00:00 AM,1438.0,,KENAI UNIT,50133204950000
31-07X,07/01/2011 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2011 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2011 12:00:00 AM,236.0,,KENAI UNIT,50133204950000
31-07X,10/01/2011 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,11/01/2011 12:00:00 AM,1919.9,,KENAI UNIT,50133204950000
31-07X,12/01/2011 12:00:00 AM,1516.0,,KENAI UNIT,50133204950000
31-07X,01/01/2012 12:00:00 AM,2404.8,,KENAI UNIT,50133204950000
31-07X,02/01/2012 12:00:00 AM,1772.0,,KENAI UNIT,50133204950000
31-07X,03/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,04/01/2012 12:00:00 AM,563.0,,KENAI UNIT,50133204950000
31-07X,05/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2012 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,10/01/2012 12:00:00 AM,2227.9,,KENAI UNIT,50133204950000
31-07X,11/01/2012 12:00:00 AM,2471.5,,KENAI UNIT,50133204950000
31-07X,12/01/2012 12:00:00 AM,2304.7,,KENAI UNIT,50133204950000
31-07X,01/01/2013 12:00:00 AM,1740.3,,KENAI UNIT,50133204950000
31-07X,02/01/2013 12:00:00 AM,1996.7,,KENAI UNIT,50133204950000
31-07X,03/01/2013 12:00:00 AM,1925.2,,KENAI UNIT,50133204950000
31-07X,04/01/2013 12:00:00 AM,1069.9,,KENAI UNIT,50133204950000
31-07X,05/01/2013 12:00:00 AM,1271.5,,KENAI UNIT,50133204950000
31-07X,06/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,10/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,11/01/2013 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,12/01/2013 12:00:00 AM,980.0,,KENAI UNIT,50133204950000
31-07X,01/01/2014 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,02/01/2014 12:00:00 AM,2043.5,,KENAI UNIT,50133204950000
31-07X,03/01/2014 12:00:00 AM,1286.0,,KENAI UNIT,50133204950000
31-07X,04/01/2014 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,05/01/2014 12:00:00 AM,248.3,,KENAI UNIT,50133204950000
31-07X,06/01/2014 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2014 12:00:00 AM,1930.2,,KENAI UNIT,50133204950000
31-07X,08/01/2014 12:00:00 AM,,,KENAI UNIT,50133204950000
31-07X,01/01/2015 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,02/01/2015 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,03/01/2015 12:00:00 AM,0.0,0.0,KENAI UNIT,50133204950000
31-07X,04/01/2015 12:00:00 AM,3952.5,0.0,KENAI UNIT,50133204950000
31-07X,05/01/2015 12:00:00 AM,2849.6,0.0,KENAI UNIT,50133204950000
31-07X,06/01/2015 12:00:00 AM,2968.3,0.0,KENAI UNIT,50133204950000
31-07X,07/01/2015 12:00:00 AM,2605.3,0.0,KENAI UNIT,50133204950000
31-07X,08/01/2015 12:00:00 AM,2426.6,0.0,KENAI UNIT,50133204950000
31-07X,09/01/2015 12:00:00 AM,2838.5,0.0,KENAI UNIT,50133204950000
31-07X,10/01/2015 12:00:00 AM,2645.7,0.0,KENAI UNIT,50133204950000
31-07X,11/01/2015 12:00:00 AM,2057.8,18.9,KENAI UNIT,50133204950000
31-07X,12/01/2015 12:00:00 AM,2299.1,24.3,KENAI UNIT,50133204950000
31-07X,01/01/2016 12:00:00 AM,872.5,,KENAI UNIT,50133204950000
31-07X,02/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,03/01/2016 12:00:00 AM,2149.0,,KENAI UNIT,50133204950000
31-07X,04/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,05/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2016 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,10/01/2016 12:00:00 AM,3303.0,,KENAI UNIT,50133204950000
31-07X,11/01/2016 12:00:00 AM,2752.8,,KENAI UNIT,50133204950000
31-07X,12/01/2016 12:00:00 AM,3309.4,,KENAI UNIT,50133204950000
31-07X,01/01/2017 12:00:00 AM,2300.2,,KENAI UNIT,50133204950000
31-07X,02/01/2017 12:00:00 AM,2999.5,,KENAI UNIT,50133204950000
31-07X,03/01/2017 12:00:00 AM,28.0,,KENAI UNIT,50133204950000
31-07X,04/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,05/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,06/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,07/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,08/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,09/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,10/01/2017 12:00:00 AM,0.0,,KENAI UNIT,50133204950000
31-07X,11/01/2017 12:00:00 AM,797.2,,KENAI UNIT,50133204950000
43-06RD,04/01/2002 12:00:00 AM,7378.4,3.0,KENAI UNIT,50133100910100
43-06RD,05/01/2002 12:00:00 AM,4205.3,2.5,KENAI UNIT,50133100910100
43-06RD,06/01/2002 12:00:00 AM,4501.6,1.1,KENAI UNIT,50133100910100
43-06RD,07/01/2002 12:00:00 AM,3406.2,2.1,KENAI UNIT,50133100910100
43-06RD,08/01/2002 12:00:00 AM,3544.6,1.9,KENAI UNIT,50133100910100
43-06RD,09/01/2002 12:00:00 AM,3176.8,0.4,KENAI UNIT,50133100910100
43-06RD,10/01/2002 12:00:00 AM,3308.2,0.5,KENAI UNIT,50133100910100
43-06RD,11/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100910100
43-06RD,12/01/2002 12:00:00 AM,3978.1,2.7,KENAI UNIT,50133100910100
43-06RD,01/01/2003 12:00:00 AM,4731.6,2.3,KENAI UNIT,50133100910100
43-06RD,02/01/2003 12:00:00 AM,4088.2,0.5,KENAI UNIT,50133100910100
43-06RD,03/01/2003 12:00:00 AM,4253.0,0.8,KENAI UNIT,50133100910100
43-06RD,04/01/2003 12:00:00 AM,3664.2,2.9,KENAI UNIT,50133100910100
43-06RD,05/01/2003 12:00:00 AM,3705.9,3.5,KENAI UNIT,50133100910100
43-06RD,06/01/2003 12:00:00 AM,4058.2,3.8,KENAI UNIT,50133100910100
43-06RD,07/01/2003 12:00:00 AM,3798.6,6.0,KENAI UNIT,50133100910100
43-06RD,08/01/2003 12:00:00 AM,3245.1,5.5,KENAI UNIT,50133100910100
43-06RD,09/01/2003 12:00:00 AM,2945.9,3.5,KENAI UNIT,50133100910100
43-06RD,10/01/2003 12:00:00 AM,3254.4,2.1,KENAI UNIT,50133100910100
43-06RD,11/01/2003 12:00:00 AM,3527.9,1.3,KENAI UNIT,50133100910100
43-06RD,12/01/2003 12:00:00 AM,3519.8,2.8,KENAI UNIT,50133100910100
43-06RD,01/01/2004 12:00:00 AM,2540.7,1.0,KENAI UNIT,50133100910100
43-06RD,02/01/2004 12:00:00 AM,2437.4,1.2,KENAI UNIT,50133100910100
43-06RD,03/01/2004 12:00:00 AM,2167.3,3.3,KENAI UNIT,50133100910100
